Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [11]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/Feeder % req,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///Shuffleboard/drive/Target RPM,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/Shooter RPM Feedback,network_table:///SmartDashboard/feedPercentReqFB:,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
21334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5803.125,5802.5390625,19808.0,19806.0,,
21354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5801.66015625,5800.78125,19803.0,19800.0,,
21374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5800.48828125,5799.609375,19799.0,19796.0,,
21394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5799.0234375,5798.4375,19794.0,19792.0,,
21414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5797.265625,5797.265625,19788.0,19788.0,,
21434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5780.56640625,5779.39453125,19731.0,19727.0,,
21454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5686.23046875,,,,,
21455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5681.8359375,19409.0,19394.0,,
21474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5542.08984375,5537.98828125,18917.0,18903.0,,
21494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5393.84765625,5389.453125,18411.0,18396.0,,
21515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5251.171875,5246.19140625,17924.0,17907.0,,
21535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5128.7109375,5126.66015625,17506.0,17499.0,,
21555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5091.2109375,5091.50390625,17378.0,17379.0,,
21575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5108.7890625,5108.49609375,17438.0,17437.0,,
21595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5134.86328125,,,,,
21596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5135.7421875,17527.0,17530.0,,
21615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5163.57421875,5165.33203125,17625.0,17631.0,,
21635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5191.69921875,5191.40625,,,,
21636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17721.0,17720.0,,
21655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5217.48046875,5217.7734375,17809.0,17810.0,,
21676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5240.0390625,5241.50390625,17886.0,17891.0,,
21696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265.234375,5266.40625,17972.0,17976.0,,
21716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5286.9140625,5286.9140625,18046.0,18046.0,,
21738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5308.88671875,5310.05859375,18121.0,18125.0,,
21756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5329.98046875,5330.56640625,18193.0,18195.0,,
21776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5351.953125,5353.125,18268.0,18272.0,,
21796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5372.4609375,,,,,
21797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5372.75390625,18338.0,18339.0,,
21818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5391.2109375,5391.796875,18402.0,18404.0,,
21837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5409.375,5410.25390625,18464.0,18467.0,,
21856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5428.125,5428.41796875,18528.0,18529.0,,
21876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5445.41015625,5445.41015625,18587.0,18587.0,,
21897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5461.5234375,5462.40234375,18642.0,18645.0,,
21918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5478.515625,5479.1015625,18700.0,18702.0,,
21937,,,,,,,,,,,,,,,,,,,,,,,-2.4100000858306885,,,,,,,,,,,5494.62890625,5494.04296875,18755.0,18753.0,,
21957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5509.86328125,5511.328125,18807.0,18812.0,,
21977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5527.44140625,5526.85546875,18867.0,18865.0,,
21997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5542.08984375,5541.50390625,18917.0,18915.0,,
22017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5556.73828125,5557.91015625,18967.0,,,
22018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18971.0,,
22037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5572.8515625,,,,,
22038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5574.90234375,19022.0,19029.0,,
22058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5588.37890625,5588.671875,19075.0,19076.0,,
22078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5601.85546875,5603.02734375,19121.0,19125.0,,
22098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5616.796875,5617.67578125,19172.0,19175.0,,
22119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5631.4453125,5631.4453125,19222.0,19222.0,,
22138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5643.75,5642.28515625,19264.0,19259.0,,
22158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5654.58984375,5654.58984375,19301.0,19301.0,,
22179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5666.30859375,5666.89453125,19341.0,19343.0,,
22199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5677.734375,5678.61328125,19380.0,19383.0,,
22219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5688.8671875,5689.74609375,19418.0,19421.0,,
22239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5700.0,5701.171875,19456.0,19460.0,,
22261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5710.546875,5711.1328125,19492.0,19494.0,,
22279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5721.09375,5720.80078125,19528.0,19527.0,,
22299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5730.46875,5729.8828125,19560.0,19558.0,,
22319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5738.96484375,5738.671875,19589.0,19588.0,,
22339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5747.75390625,5747.4609375,19619.0,19618.0,,
22359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5756.25,5756.25,19648.0,19648.0,,
22379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5763.28125,5763.28125,19672.0,19672.0,,
22400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5771.19140625,5770.8984375,19699.0,19698.0,,
22420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5778.515625,5778.515625,19724.0,19724.0,,
22440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5784.9609375,5786.1328125,19746.0,19750.0,,
22460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5792.578125,5794.04296875,19772.0,19777.0,,
22479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5800.48828125,,,,,
22481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5802.5390625,19799.0,19806.0,,
22501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5807.8125,5808.69140625,19824.0,19827.0,,
22521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5814.55078125,5814.2578125,19847.0,19846.0,,
22541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5820.703125,5819.82421875,19868.0,19865.0,,
22561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5825.9765625,5825.09765625,19886.0,19883.0,,
22583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5831.25,5830.078125,19904.0,19900.0,,
22601,,,,,,,,,,,,,,,,,,,,,,,-2.4200000762939453,,,,,,,,,,,5835.9375,5835.9375,19920.0,19920.0,,
22621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5845.60546875,5846.484375,19953.0,19956.0,,
22813,,,,,,,,,,,,,,,,,,,,,,,-2.4200000762939453,,,,,,,,,,,5883.10546875,5883.984375,20081.0,20084.0,,
22823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5887.20703125,5888.0859375,20095.0,20098.0,,
22843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5890.72265625,5892.1875,20107.0,20112.0,,
22866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5893.9453125,5895.703125,20118.0,20124.0,,
22903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5900.68359375,5901.85546875,20141.0,20145.0,,
22923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5903.61328125,5904.4921875,20151.0,20154.0,,
22944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5906.8359375,5906.8359375,20162.0,20162.0,,
22966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5909.765625,5908.88671875,20172.0,20169.0,,
22984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5911.81640625,5910.9375,20179.0,20176.0,,
23004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5914.16015625,5912.98828125,20187.0,20183.0,,
23024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5916.2109375,5915.0390625,20194.0,20190.0,,
23044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5917.96875,5916.796875,20200.0,20196.0,,
23064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5920.01953125,5920.01953125,20207.0,,,
23065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20207.0,,
23085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5923.828125,5923.828125,20220.0,20220.0,,
23105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5928.80859375,5929.1015625,20237.0,20238.0,,
23145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5941.69921875,5942.28515625,20281.0,20283.0,,
23165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5948.73046875,5949.31640625,20305.0,20307.0,,
23185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953.125,5953.125,20320.0,20320.0,,
23205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5952.83203125,5952.83203125,20319.0,20319.0,,
23226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5948.4375,5947.8515625,20304.0,20302.0,,
23246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5938.76953125,5938.4765625,20271.0,20270.0,,
23266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5925.5859375,5925.0,20226.0,20224.0,,
23307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5895.1171875,5894.53125,20122.0,20120.0,,
23327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5879.8828125,5879.00390625,20070.0,20067.0,,
23347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5864.35546875,5863.18359375,20017.0,20013.0,,
23367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5848.53515625,5847.0703125,19963.0,19958.0,,
23388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5833.0078125,,,,,
23389,,,,,,,,,,,,,,,,,,,,,,,-2.430000066757202,,,,,,,,,,,,5831.8359375,19910.0,19906.0,,
23407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5817.48046875,5816.6015625,19857.0,19854.0,,
23427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5801.953125,5801.953125,19804.0,19804.0,,
23447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5787.3046875,5788.4765625,19754.0,19758.0,,
23467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5773.828125,,,,,
23468,,,,,,,,,,,,,,,,,,,,,,,-2.4200000762939453,,,,,,,,,,,,5774.4140625,19708.0,19710.0,,
23487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5759.47265625,5759.47265625,19659.0,19659.0,,
23507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5744.82421875,5744.53125,19609.0,19608.0,,
23528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5730.17578125,5729.58984375,19559.0,19557.0,,
23548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5715.52734375,5714.35546875,19509.0,19505.0,,
23569,,,,,,,,,,,,,,,,,,,,,,,-2.430000066757202,,,,,,,,,,,,,,,,
23588,,,,,,,,,,,,,,,,,,,,,,,-2.4200000762939453,,,,,,,,,,,5685.3515625,5684.1796875,19406.0,19402.0,,
23608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5670.41015625,5669.82421875,19355.0,19353.0,,
23628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5655.76171875,5655.46875,19305.0,19304.0,,
23649,,,,,,,,,,,,,,,,,,,,,,,-2.430000066757202,,,,,,,,,,,5642.28515625,5641.9921875,19259.0,19258.0,,
23668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5627.34375,5627.05078125,19208.0,19207.0,,
23689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5613.57421875,5613.57421875,19161.0,19161.0,,
23708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5599.8046875,,,,,
23709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5599.8046875,19114.0,19114.0,,
23729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5586.328125,5584.86328125,19068.0,19063.0,,
23749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5570.5078125,5569.04296875,19014.0,19009.0,,
23769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5555.859375,5555.859375,18964.0,18964.0,,
23789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5542.96875,5542.96875,18920.0,18920.0,,
23809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5528.90625,5528.02734375,18872.0,18869.0,,
23829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5514.55078125,5514.84375,18823.0,18824.0,,
23850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5501.953125,,18780.0,,,
23869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5487.3046875,5486.1328125,18730.0,18726.0,,
23889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5472.65625,5472.0703125,18680.0,18678.0,,
23910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5459.47265625,5459.1796875,18635.0,18634.0,,
24080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5445.703125,5445.1171875,,,,
24081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5351.07421875,5351.07421875,18265.0,18265.0,,
24093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5338.76953125,5337.890625,18223.0,18220.0,,
24177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5311.81640625,,,,,
24178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5285.15625,5285.44921875,18040.0,18041.0,,
24192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5271.38671875,5270.80078125,17993.0,17991.0,,
24212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5259.08203125,5258.49609375,17951.0,17949.0,,
24232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5244.43359375,5243.5546875,17901.0,17898.0,,
24252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5232.421875,5232.421875,17860.0,17860.0,,
24273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5218.9453125,5217.7734375,17814.0,17810.0,,
24293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5206.34765625,5204.8828125,17771.0,17766.0,,
24313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5191.11328125,5190.52734375,17719.0,17717.0,,
24333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5179.39453125,5179.39453125,17679.0,17679.0,,
24353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165.33203125,5165.33203125,17631.0,17631.0,,
24373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5152.1484375,5151.26953125,17586.0,17583.0,,
24393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5138.671875,5139.55078125,17540.0,17543.0,,
24413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5126.953125,5126.66015625,17500.0,17499.0,,
24433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5113.4765625,5112.59765625,17454.0,17451.0,,
24454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5100.0,5099.4140625,17408.0,17406.0,,
24473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5087.6953125,,,,,
24474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5087.98828125,17366.0,17367.0,,
24493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5075.09765625,,,,,
24494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5073.92578125,17323.0,17319.0,,
24515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5061.03515625,5060.7421875,17275.0,17274.0,,
24534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5048.14453125,5048.4375,17231.0,17232.0,,
24554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5036.42578125,5035.546875,17191.0,17188.0,,
24574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5022.0703125,5021.484375,17142.0,17140.0,,
24594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5008.88671875,5008.88671875,17097.0,17097.0,,
24615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4997.4609375,4996.58203125,17058.0,17055.0,,
24635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4982.8125,4982.51953125,17008.0,17007.0,,
24655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4970.21484375,4969.921875,16965.0,16964.0,,
24675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4958.7890625,,,,,
24676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4957.6171875,16926.0,16922.0,,
24695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4944.43359375,4944.140625,16877.0,16876.0,,
24716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4931.25,4931.25,16832.0,16832.0,,
24735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4919.53125,,16792.0,,,
24757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4906.34765625,4906.0546875,16747.0,16746.0,,
24776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4892.578125,4893.45703125,16700.0,16703.0,,
24796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4880.2734375,4879.6875,16658.0,16656.0,,
24816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4867.96875,4867.3828125,16616.0,16614.0,,
24836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4855.95703125,,,,,
24837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4855.078125,16575.0,16572.0,,
24876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4829.8828125,4829.296875,16486.0,16484.0,,
24897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4817.87109375,4816.9921875,16445.0,16442.0,,
24916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4804.98046875,4804.6875,16401.0,16400.0,,
24937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4792.3828125,4792.08984375,16358.0,,,
24938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16357.0,,
24957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4780.37109375,4779.78515625,16317.0,16315.0,,
24977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4767.7734375,4767.48046875,16274.0,16273.0,,
24998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4754.58984375,4754.8828125,16229.0,16230.0,,
25018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4742.578125,4742.28515625,16188.0,16187.0,,
25037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4729.39453125,4729.1015625,16143.0,16142.0,,
25057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4717.3828125,4716.796875,16102.0,16100.0,,
25077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4705.6640625,4703.90625,16062.0,16056.0,,
25098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4693.359375,4693.06640625,16020.0,16019.0,,
25118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4680.17578125,4679.8828125,15975.0,15974.0,,
25138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4667.578125,4668.45703125,15932.0,15935.0,,
25158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4655.2734375,4654.98046875,15890.0,15889.0,,
25185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4642.08984375,4642.3828125,15845.0,15846.0,,
25199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4630.6640625,4630.078125,15806.0,15804.0,,
25219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4618.06640625,4617.1875,15763.0,15760.0,,
25238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4606.640625,,,,,
25239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4605.76171875,15724.0,15721.0,,
25259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4593.75,4592.578125,15680.0,15676.0,,
25279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4582.03125,4582.03125,15640.0,15640.0,,
25300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4569.140625,4567.96875,15596.0,15592.0,,
25322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4557.71484375,4557.71484375,15557.0,15557.0,,
25340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4545.1171875,4543.9453125,15514.0,15510.0,,
25359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4533.69140625,4533.69140625,15475.0,15475.0,,
25379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4521.38671875,,,,,
25380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4519.921875,15433.0,15428.0,,
25419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4496.77734375,4495.60546875,15349.0,15345.0,,
25460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4472.16796875,4471.2890625,15265.0,15262.0,,
25480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4460.15625,4461.03515625,15224.0,15227.0,,
25520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4436.42578125,4437.01171875,15143.0,15145.0,,
25540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4423.828125,4423.2421875,15100.0,15098.0,,
25560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4412.109375,,15060.0,,,
25580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4399.8046875,,,,,
25581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4399.21875,15018.0,15016.0,,
25600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4387.79296875,4388.37890625,14977.0,14979.0,,
25621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4376.07421875,4375.78125,14937.0,14936.0,,
25641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4364.94140625,4363.76953125,14899.0,14895.0,,
25661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4352.9296875,4352.05078125,14858.0,14855.0,,
25859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4293.75,4294.04296875,14656.0,14657.0,,
25860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248.046875,4247.16796875,14500.0,14497.0,,
25873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4224.31640625,4224.0234375,14419.0,14418.0,,
25882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4212.59765625,4212.3046875,14379.0,,,
25883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14378.0,,
25907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4201.46484375,4200.5859375,14341.0,14338.0,,
25923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4189.453125,4189.453125,14300.0,14300.0,,
