Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [11]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/Feeder % req,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/feedPercentReqFB:,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/right stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
15202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5380.078125,5381.54296875,18364.0,18369.0,,
15222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5381.54296875,5383.0078125,18369.0,18374.0,,
15242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5383.30078125,,,,,
15243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5385.05859375,18375.0,18381.0,,
15263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5384.765625,5386.5234375,18380.0,18386.0,,
15283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5386.81640625,5387.98828125,18387.0,18391.0,,
15303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5388.57421875,5389.74609375,18393.0,18397.0,,
15323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5390.33203125,,18399.0,,,
15343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5391.796875,5392.96875,18404.0,18408.0,,
15363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5392.96875,5394.43359375,18408.0,18413.0,,
15383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5395.01953125,5396.19140625,18415.0,18419.0,,
15403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5396.19140625,,,,,
15404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5397.36328125,18419.0,18423.0,,
15423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5397.36328125,,,,,
15424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5398.53515625,18423.0,18427.0,,
15444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5399.12109375,5399.70703125,18429.0,18431.0,,
15464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5400.0,5400.87890625,18432.0,18435.0,,
15484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5400.87890625,5401.7578125,18435.0,18438.0,,
15504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5401.7578125,5402.63671875,18438.0,18441.0,,
15524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5402.9296875,5403.22265625,18442.0,18443.0,,
15544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5403.22265625,5404.39453125,18443.0,18447.0,,
15564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5404.39453125,5404.6875,18447.0,18448.0,,
15584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5404.98046875,5405.56640625,18449.0,18451.0,,
15604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5405.56640625,5406.15234375,18451.0,18453.0,,
15625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5405.859375,5406.73828125,18452.0,18455.0,,
15645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5406.4453125,5407.03125,18454.0,18456.0,,
15665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5407.32421875,5407.91015625,18457.0,18459.0,,
15685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5407.91015625,,18459.0,,,
15706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5408.49609375,5408.49609375,18461.0,18461.0,,
15726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5408.7890625,5409.08203125,18462.0,18463.0,,
15746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5409.375,,18464.0,,,
15765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5409.9609375,,,,,
15766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5409.66796875,18466.0,18465.0,,
15846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5409.9609375,5409.9609375,18466.0,18466.0,,
15866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5410.25390625,,18467.0,,
15929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5409.9609375,5409.375,18466.0,18464.0,,
15946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5409.66796875,5409.9609375,,,,
15947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18465.0,18466.0,,
15967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5409.9609375,,18466.0,,,
15986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5409.375,,,,,
15987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5409.375,18464.0,18464.0,,
16007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5409.08203125,,18463.0,,
16027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5409.08203125,,18463.0,,,
16047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5408.203125,,18460.0,,
16067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5408.49609375,5407.91015625,18461.0,18459.0,,
16108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5407.32421875,5407.32421875,18457.0,18457.0,,
16128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5407.03125,,18456.0,,
16148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5406.73828125,5406.73828125,18455.0,18455.0,,
16168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5406.4453125,5406.15234375,18454.0,18453.0,,
16189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5405.859375,5405.2734375,18452.0,18450.0,,
16209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5405.56640625,5404.98046875,18451.0,18449.0,,
16228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5405.2734375,,,,,
16229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5404.39453125,18450.0,18447.0,,
16249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5404.39453125,5403.515625,18447.0,18444.0,,
16269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5404.1015625,5403.22265625,18446.0,18443.0,,
16289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5403.22265625,5402.34375,18443.0,18440.0,,
16309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5402.05078125,5399.4140625,18439.0,18430.0,,
16329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5398.828125,5394.43359375,18428.0,18413.0,,
16350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5393.5546875,5387.6953125,18410.0,18390.0,,
16370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5386.5234375,5379.4921875,18386.0,18362.0,,
16390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5378.61328125,5370.99609375,,,,
16391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18359.0,18333.0,,
16410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5370.41015625,5363.0859375,18331.0,18306.0,,
16430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5361.9140625,5355.76171875,18302.0,18281.0,,
16453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5355.46875,5350.1953125,18280.0,18262.0,,
16471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5348.4375,5343.1640625,18256.0,18238.0,,
16492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5342.87109375,5337.890625,18237.0,18220.0,,
16511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5337.3046875,5331.4453125,18218.0,18198.0,,
16531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5331.4453125,5327.05078125,18198.0,18183.0,,
16551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5326.7578125,5321.484375,18182.0,18164.0,,
16571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5320.01953125,,,,,
16572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5316.2109375,18159.0,18146.0,,
16592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5316.50390625,5310.9375,18147.0,18128.0,,
16611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5309.47265625,,,,,
16612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5305.6640625,18123.0,18110.0,,
16632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5306.25,5302.1484375,18112.0,18098.0,,
16652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5299.51171875,5295.99609375,18089.0,18077.0,,
16672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5296.2890625,5292.1875,18078.0,18064.0,,
16692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5290.72265625,5286.9140625,18059.0,18046.0,,
16712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5287.79296875,5284.5703125,18049.0,18038.0,,
16732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5282.2265625,5278.7109375,18030.0,18018.0,,
16751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5279.00390625,5275.78125,18019.0,,,
16753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18008.0,,
16773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5274.90234375,,18005.0,,,
16793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5271.38671875,5268.75,17993.0,17984.0,,
16813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5267.28515625,5264.0625,17979.0,17968.0,,
16833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5263.76953125,5261.1328125,17967.0,17958.0,,
16853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5260.83984375,5256.4453125,17957.0,17942.0,,
16873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5257.32421875,5255.2734375,17945.0,,,
16874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17938.0,,
16893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5254.1015625,5250.87890625,17934.0,17923.0,,
16913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5250.5859375,5248.2421875,17922.0,17914.0,,
16933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5247.94921875,5244.140625,17913.0,17900.0,,
16955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5244.7265625,5243.26171875,17902.0,17897.0,,
16974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5242.08984375,5239.453125,17893.0,17884.0,,
16994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5238.8671875,5237.109375,17882.0,17876.0,,
17014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5236.5234375,5233.0078125,17874.0,17862.0,,
17089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5228.61328125,5226.5625,17847.0,17840.0,,
17095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5226.26953125,5223.046875,17839.0,17828.0,,
17115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5224.51171875,5222.75390625,17833.0,17827.0,,
17185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.30859375,5213.671875,17805.0,17796.0,,
17195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5214.84375,5213.37890625,17800.0,17795.0,,
17215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.03515625,,,,,
17216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5209.5703125,17787.0,17782.0,,
17235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5210.44921875,5207.8125,17785.0,,,
17236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17776.0,,
17256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5207.2265625,5205.46875,17774.0,17768.0,,
17276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5206.640625,5204.8828125,17772.0,17766.0,,
17295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5202.83203125,5201.953125,17759.0,17756.0,,
17316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5199.90234375,,17749.0,,
17335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5200.1953125,5199.31640625,,,,
17336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17750.0,17747.0,,
17355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5199.0234375,5197.55859375,17746.0,17741.0,,
17376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5196.09375,5196.09375,17736.0,17736.0,,
17395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5193.1640625,,,,
17396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17726.0,,
17416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5194.04296875,5193.75,17729.0,17728.0,,
17436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5191.9921875,5190.8203125,17722.0,17718.0,,
17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5190.8203125,5189.35546875,17718.0,17713.0,,
17476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5189.35546875,5187.01171875,,,,
17477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17713.0,17705.0,,
17496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5188.76953125,5187.59765625,17711.0,17707.0,,
17516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5185.546875,,,,,
17517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5184.66796875,17700.0,17697.0,,
17537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5185.83984375,5183.203125,17701.0,17692.0,,
17557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5183.49609375,5182.91015625,17693.0,17691.0,,
17577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5183.203125,5181.73828125,17692.0,17687.0,,
17597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5179.98046875,5180.56640625,17681.0,17683.0,,
17617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5180.56640625,,,,,
17618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5178.515625,17683.0,17676.0,,
17637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5179.1015625,5179.39453125,17678.0,17679.0,,
17658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5177.9296875,5177.05078125,17674.0,17671.0,,
17677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5177.05078125,5176.171875,,,,
17678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17671.0,17668.0,,
17698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5176.171875,5174.4140625,17668.0,17662.0,,
17718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5175.0,,17664.0,,
17746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5173.2421875,,17658.0,,,
17758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5173.828125,5171.77734375,17660.0,17653.0,,
17778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5172.36328125,5172.0703125,17655.0,17654.0,,
17798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5172.0703125,5171.484375,17654.0,17652.0,,
17819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5170.01953125,5170.8984375,17647.0,17650.0,,
17838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5170.60546875,,,,,
17839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5169.43359375,17649.0,17645.0,,
17859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5170.3125,5170.60546875,17648.0,17649.0,,
17879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5168.84765625,5168.84765625,17643.0,17643.0,,
17900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5169.43359375,5167.96875,17645.0,17640.0,,
17919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5168.26171875,5167.3828125,17641.0,17638.0,,
17940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5168.5546875,5167.96875,17642.0,17640.0,,
17959,,,,,,,,,,,,,,,,,,,,,,,0.20000000298023224,,,,,,,,,,5166.2109375,5167.08984375,17634.0,17637.0,,
17980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.50390625,5167.3828125,17635.0,17633.0,,
18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.50390625,,17635.0,,
18021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.2109375,,,,,
18022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.2109375,17634.0,17634.0,,
18143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.796875,5167.3828125,17636.0,17638.0,,
18161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165.91796875,5167.08984375,17633.0,17637.0,,
18238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5167.3828125,5167.08984375,17638.0,17637.0,,
18241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5167.67578125,,17639.0,,,
18261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5167.3828125,,,,,
18262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.796875,17638.0,17636.0,,
18282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5167.96875,,,,,
18283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5167.67578125,17640.0,17639.0,,
18302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.2109375,5167.08984375,17634.0,17637.0,,
18322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5167.3828125,5166.50390625,17638.0,17635.0,,
18342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.796875,5167.96875,17636.0,17640.0,,
18362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5167.08984375,5167.08984375,17637.0,17637.0,,
18382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.796875,,,,,
18383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17636.0,,,
18403,,,,,,,,,,,,,,,,,,,,,,,0.1899999976158142,,,,,,,,,,5167.3828125,5165.91796875,17638.0,17633.0,,
18423,,,,,,,,,,,,,,,,,,,,,,,0.20000000298023224,,,,,,,,,,5167.96875,5167.67578125,17640.0,17639.0,,
18443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.50390625,5166.50390625,17635.0,17635.0,,
18463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5167.3828125,5166.2109375,17638.0,17634.0,,
18483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.796875,5167.08984375,17636.0,17637.0,,
18503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5167.3828125,,,,,
18504,,,,,,,,,,,,,,,,,,,,,,,0.1899999976158142,,,,,,,,,,,,17638.0,,,
18523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165.625,,17632.0,,,
18544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.796875,5165.91796875,17636.0,17633.0,,
18564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5167.3828125,5167.96875,17638.0,17640.0,,
18584,,,,,,,,,,,,,,,,,,,,,,,0.20000000298023224,,,,,,,,,,5166.2109375,5166.2109375,17634.0,17634.0,,
18604,,,,,,,,,,,,,,,,,,,,,,,0.1899999976158142,,,,,,,,,,5166.796875,5166.50390625,17636.0,17635.0,,
18624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165.91796875,,17633.0,,
18644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5167.67578125,5167.08984375,17639.0,17637.0,,
18664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165.33203125,5166.2109375,17631.0,17634.0,,
18684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5167.3828125,5165.91796875,17638.0,17633.0,,
18705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.50390625,5167.67578125,17635.0,17639.0,,
18725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.796875,,17636.0,,
18745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.2109375,5167.08984375,17634.0,17637.0,,
18765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.796875,5166.2109375,17636.0,17634.0,,
18785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5167.08984375,5167.96875,17637.0,17640.0,,
18805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165.91796875,5166.2109375,17633.0,17634.0,,
18826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5167.3828125,5165.91796875,17638.0,17633.0,,
18846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.50390625,5166.50390625,17635.0,17635.0,,
18866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5167.3828125,5166.796875,17638.0,17636.0,,
18886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165.625,5166.2109375,17632.0,17634.0,,
18906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.796875,5165.625,17636.0,17632.0,,
18926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5167.67578125,,17639.0,,
18947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165.91796875,5166.2109375,17633.0,17634.0,,
18966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.2109375,,,,,
18967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165.91796875,17634.0,17633.0,,
18987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.50390625,,17635.0,,,
19007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5167.08984375,5167.08984375,17637.0,17637.0,,
19026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165.0390625,5165.91796875,17630.0,17633.0,,
19129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.2109375,5165.33203125,17636.0,17631.0,,
19130,,,,,,,,,,,,,,,,,,,,,,,0.18000000715255737,,,,,,,,,,5166.50390625,5165.33203125,17635.0,17631.0,,
19147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.796875,5167.08984375,17636.0,17637.0,,
19167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165.33203125,5165.33203125,17631.0,17631.0,,
19187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.2109375,5165.0390625,17634.0,17630.0,,
19207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165.33203125,5165.91796875,17631.0,17633.0,,
19228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165.91796875,,17633.0,,,
19248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5164.453125,5165.33203125,17628.0,17631.0,,
19268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165.625,5164.453125,17632.0,17628.0,,
19289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.50390625,,17635.0,,
19309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5164.74609375,5164.74609375,17629.0,17629.0,,
19329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165.33203125,5164.453125,17631.0,17628.0,,
19349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165.0390625,5164.16015625,17630.0,17627.0,,
19369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165.33203125,5165.0390625,17631.0,17630.0,,
19389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5163.57421875,5164.16015625,17625.0,17627.0,,
19411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165.0390625,5163.28125,17630.0,17624.0,,
19429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5164.16015625,5165.33203125,17627.0,17631.0,,
19449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5164.453125,,17628.0,,
19490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5164.453125,5163.57421875,17628.0,17625.0,,
19567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165.33203125,5165.0390625,17631.0,17630.0,,
19570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5167.96875,,17640.0,,
19590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5168.26171875,5170.8984375,17641.0,17650.0,,
19610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5169.7265625,5174.4140625,17646.0,17662.0,,
19631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5175.0,5177.63671875,17664.0,17673.0,,
19651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5179.39453125,5184.66796875,17679.0,17697.0,,
19671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5183.7890625,5187.3046875,17694.0,17706.0,,
19691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5188.76953125,5192.28515625,17711.0,17723.0,,
19711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5193.1640625,5196.09375,17726.0,17736.0,,
